Title,Authors,Year,DOI,URL,Abstract
"Analysis of Conditioning Factors in Cuenca, Ecuador, for Landslide Susceptibility Maps Generation Employing Machine Learning Methods","Paul Esteban Bravo-López, Tomás Fernández, Chester Sellers, Jorge Delgado García",2023,https://doi.org/10.3390/land12061135,https://openalex.org/W4378575127,"Landslides are events that cause great impact in different parts of the world. Their destructive capacity generates loss of life and considerable economic damage. In this research, several Machine Learning (ML) methods were explored to select the most important conditioning factors, in order to evaluate the susceptibility to rotational landslides in a sector surrounding the city of Cuenca (Ecuador) and with them to elaborate landslide susceptibility maps (LSM) by means of ML. The methods implemented to analyze the importance of the conditioning factors checked for multicollinearity (correlation analysis and VIF), and, with an ML-based approach called feature selection, the most important factors were determined based on Classification and Regression Trees (CART), Feature Selection with Random Forests (FS RF), and Boruta and Recursive Feature Elimination (RFE) algorithms. LSMs were implemented with Random Forests (RF) and eXtreme Gradient Boosting (XGBoost) methods considering a landslide inventory updated to 2019 and 15 available conditioning factors (topographic (10), land cover (3), hydrological (1), and geological (1)), from which, based on the results of the aforementioned analyses, the six most important were chosen. The LSM were elaborated considering all available factors and the six most important ones, with the previously mentioned ML methods, and were compared with the result generated by an Artificial Neural Network with resilient backpropagation (ANN rprop-) with six conditioning factors. The results obtained were validated by means of AUC-ROC value and showed a good predictive capacity for all cases, highlighting those obtained with XGBoost, which, in addition to a high AUC value (&gt;0.84), obtained a good degree of coincidence of landslides at high and very high susceptibility levels (&gt;72%). Despite the findings of this research, it is necessary to study in depth the methods applied for the development of future research that will contribute to developing a preventive approach in the study area."
A review on landslide susceptibility mapping research in Bangladesh,Md. Sharafat Chowdhury,2023,https://doi.org/10.1016/j.heliyon.2023.e17972,https://openalex.org/W4384206987,"Landslide susceptibility mapping is a common practice for landslide susceptibility assessment across the world. Like many other mountainous areas of the world, Bangladesh is facing frequent catastrophic landslides causing severe damage to the economy and society. As a result, several types of research have been conducted on landslides in Bangladesh. In the current research, a systematic review is conducted on the existing literature related to landslide susceptibility mapping to assess its contemporary trend with global research. The publications analyzed in this research were extracted from a website comprising landslide research of Bangladesh and by manual search. The aspects of the literature considered are year of publication, the journal where published, location/size of the study area, landslide inventory data type, susceptibility assessment/mapping method, thematic variables used, DEM characteristics, accuracy assessment methods and acquired accuracy of the models. The Chi-square test was conducted and correlation was measured to assess relation between selected features and map accuracy but no significant relationship was found. The studies are concentrated into three administrative districts of Chattogram, Rangamati and Cox's Bazar mainly covering the city centre. The publication rate is increasing but not following the global trend. Though various types of models are used and compared, the application of machine and deep learning algorithms are very limited and no evidence of Physically-based methods is found. Most of the cases, landslide inventory is prepared by conducting field survey, but the size is small. The research will help future practitioner in landslide susceptibility mapping research in the area."
Modelling and mapping of landslide susceptibility regulating potential ecosystem service loss: an experimental research in Saudi Arabia,"Javed Mallick, Saeed Alqadhi, Swapan Talukdar, Showmitra Kumar Sarkar, Sujit Kumar Roy, Mohd. Ahmed",2022,https://doi.org/10.1080/10106049.2022.2032393,https://openalex.org/W4206529758,"The study aims to create a novel artificial intelligence model-based landslide susceptibility model (LSM) at Aqabat, Saudi Arabia. For LSM, a combination of bagging, dagging, random forest (RF) ensemble with locally weighted learning (LWL), viz. bagging-LWL, dagging-LWL, and RF-LWL has been developed. The 50 landslide areas were divided into two categories training (40) and testing (10). For training datasets, the LWL-Bagging model had the highest AUC value of ROC curve (AUC-0.91), followed by LWL-RF (AUC-0.881), LWL-Dagging (AUC-0.88) and LWL (AUC-0.875). For testing datasets, AUC values of ROC curve of 0.891, 0.876, 0.868, and 0.844 were found for LWL-Bagging, LWL-RF, LWL-Dagging, and LWL, respectively. Based on AUC value, all hybrid machines learning models performed well, but LWL-Bagging model performed as the best fit model. The potential ecosystem loss services were assessed by assessing possible landslide hazards. The research delivers reliable results to influence policy decisions on ecosystem management and landslide-assessment."
Landslide Displacement Prediction via Attentive Graph Neural Network,"Ping Kuang, Rongfan Li, Ying Huang, Jin Wu, Xucheng Luo, Fan Zhou",2022,https://doi.org/10.3390/rs14081919,https://openalex.org/W4224260004,"Landslides are among the most common geological hazards that result in considerable human and economic losses globally. Researchers have put great efforts into addressing the landslide prediction problem for decades. Previous methods either focus on analyzing the landslide inventory maps obtained from aerial photography and satellite images or propose machine learning models—trained on historical land deformation data—to predict future displacement and sedimentation. However, existing approaches generally fail to capture complex spatial deformations and their inter-dependencies in different areas. This work presents a novel landslide prediction model based on graph neural networks, which utilizes graph convolutions to aggregate spatial correlations among different monitored locations. Besides, we introduce a novel locally historical transformer network to capture dynamic spatio-temporal relations and predict the surface deformation. We conduct extensive experiments on real-world data and demonstrate that our model significantly outperforms state-of-the-art approaches in terms of prediction accuracy and model interpretations."
Classification of Terrestrial Laser Scanner Point Clouds: A Comparison of Methods for Landslide Monitoring from Mathematical Surface Approximation,"Gaël Kermarrec, Zhonglong Yang, Daniel Schröder",2022,https://doi.org/10.3390/rs14205099,https://openalex.org/W4304775569,"Terrestrial laser scanners (TLS) are contact-free measuring sensors that record dense point clouds of objects or scenes by acquiring coordinates and an intensity value for each point. The point clouds are scattered and noisy. Performing a mathematical surface approximation instead of working directly on the point cloud is an efficient way to reduce the data storage and structure the point clouds by transforming “data” to “information”. Applications include rigorous statistical testing for deformation analysis within the context of landslide monitoring. In order to reach an optimal approximation, classification and segmentation algorithms can identify and remove inhomogeneous structures, such as trees or bushes, to obtain a smooth and accurate mathematical surface of the ground. In this contribution, we compare methods to perform the classification of TLS point clouds with the aim of guiding the reader through the existing algorithms. Besides the traditional point cloud filtering methods, we will analyze machine learning classification algorithms based on the manual extraction of point cloud features, and a deep learning approach with automatic extraction of features called PointNet++. We have intentionally chosen strategies easy to implement and understand so that our results are reproducible for similar point clouds. We show that each method has advantages and drawbacks, depending on user criteria, such as the computational time, the classification accuracy needed, whether manual extraction is performed or not, and if prior information is required. We highlight that filtering methods are advantageous for the application at hand and perform a mathematical surface approximation as an illustration. Accordingly, we have chosen locally refined B-splines, which were shown to provide an optimal and computationally manageable approximation of TLS point clouds."
Landsifier v1.0: a Python library to estimate likely triggers of mapped landslides,"Kamal Rana, Nishant Malik, Uğur Öztürk",2022,https://doi.org/10.5194/nhess-22-3751-2022,https://openalex.org/W4309710810,"Abstract. Landslide hazard models aim at mitigating landslide impact by providing probabilistic forecasting, and the accuracy of these models hinges on landslide databases for model training and testing. Landslide databases at times lack information on the underlying triggering mechanism, making these inventories almost unusable in hazard models. We developed a Python-based unique library, Landsifier, that contains three different machine-Learning frameworks for assessing the likely triggering mechanisms of individual landslides or entire inventories based on landslide geometry. Two of these methods only use the 2D landslide planforms, and the third utilizes the 3D shape of landslides relying on an underlying digital elevation model (DEM). The base method extracts geometric properties of landslide polygons as a feature space for the shallow learner – random forest (RF). An alternative method relies on landslide planform images as an input for the deep learning algorithm – convolutional neural network (CNN). The last framework extracts topological properties of 3D landslides through topological data analysis (TDA) and then feeds these properties as a feature space to the random forest classifier. We tested all three interchangeable methods on several inventories with known triggers spread over the Japanese archipelago. To demonstrate the effectiveness of developed methods, we used two testing configurations. The first configuration merges all the available data for the k-fold cross-validation, whereas the second configuration excludes one inventory during the training phase to use as the sole testing inventory. Our geometric-feature-based method performs satisfactorily, with classification accuracies varying between 67 % and 92 %. We have introduced a more straightforward but data-intensive CNN alternative, as it inputs only landslide images without manual feature selection. CNN eases the scripting process without losing classification accuracy. Using topological features from 3D landslides (extracted through TDA) in the RF classifier improves classification accuracy by 12 % on average. TDA also requires less training data. However, the landscape autocorrelation could easily bias TDA-based classification. Finally, we implemented the three methods on an inventory without any triggering information to showcase a real-world application."
Valuable Clues for DCNN-Based Landslide Detection from a Comparative Assessment in the Wenchuan Earthquake Area,"Chang Li, Bangjin Yi, Peng Gao, Hui Li, Jixing Sun, Xueye Chen, Cheng Zhong",2021,https://doi.org/10.3390/s21155191,https://openalex.org/W3189650473,"Landslide inventories could provide fundamental data for analyzing the causative factors and deformation mechanisms of landslide events. Considering that it is still hard to detect landslides automatically from remote sensing images, endeavors have been carried out to explore the potential of DCNNs on landslide detection, and obtained better performance than shallow machine learning methods. However, there is often confusion as to which structure, layer number, and sample size are better for a project. To fill this gap, this study conducted a comparative test on typical models for landside detection in the Wenchuan earthquake area, where about 200,000 secondary landslides were available. Multiple structures and layer numbers, including VGG16, VGG19, ResNet50, ResNet101, DenseNet120, DenseNet201, UNet−, UNet+, and ResUNet were investigated with different sample numbers (100, 1000, and 10,000). Results indicate that VGG models have the highest precision (about 0.9) but the lowest recall (below 0.76); ResNet models display the lowest precision (below 0.86) and a high recall (about 0.85); DenseNet models obtain moderate precision (below 0.88) and recall (about 0.8); while UNet+ also achieves moderate precision (0.8) and recall (0.84). Generally, a larger sample set can lead to better performance for VGG, ResNet, and DenseNet, and deeper layers could improve the detection results for ResNet and DenseNet. This study provides valuable clues for designing models’ type, layers, and sample set, based on tests with a large number of samples."
Pixel Based Landslide Identification Using Landsat 8 and GEE,"Prachi Singh, Vipin Kumar Maurya, R. S. Dwivedi",2021,https://doi.org/10.1109/igarss47720.2021.9553358,https://openalex.org/W3206634001,"Landslide is one of the common natural disasters, triggered mainly due to heavy rainfall, cloud burst, earthquake, unorganized constructions, and deforestation. In India, field surveying is the standard method to identify potential landslide regions and update landslide inventories, but it is costly and inefficient. Alternatively, advanced remote sensing technologies allow rapid and easy data acquisitions and help to improve the traditional method of landslide detection capabilities. For example, machine learning algorithms, Support Vector Machine (SVM), challenge conventional techniques by predicting disasters with reasonable accuracy. In this research work, we have utilized open-source datasets (Landsat 8 images and JAXA ALOS DSM) and Google Earth Engine (GEE) to identify landslide regions in Rudraprayag using machine learning techniques. Labeled landslide locations are obtained from landslide inventory (by Geological Survey of India). The landslide identification has been performed using SVM, Classification and Regression Trees (CART), Minimum Distance, Random forest (RF), and Naïve Bayes techniques, in which SVM and RF outperformed all other techniques by achieving an 87.5% true positive rate (TPR)."
A Postearthquake Multiple Scene Recognition Model Based on Classical SSD Method and Transfer Learning,"Zhiqiang Xu, Yumin Chen, Fan Yang, Tianyou Chu, Hongyan Zhou",2020,https://doi.org/10.3390/ijgi9040238,https://openalex.org/W3015344787,"The recognition of postearthquake scenes plays an important role in postearthquake rescue and reconstruction. To overcome the over-reliance on expert visual interpretation and the poor recognition performance of traditional machine learning in postearthquake scene recognition, this paper proposes a postearthquake multiple scene recognition (PEMSR) model based on the classical deep learning Single Shot MultiBox Detector (SSD) method. In this paper, a labeled postearthquake scenes dataset is constructed by segmenting acquired remote sensing images, which are classified into six categories: landslide, houses, ruins, trees, clogged and ponding. Due to the insufficiency and imbalance of the original dataset, transfer learning and a data augmentation and balancing strategy are utilized in the PEMSR model. To evaluate the PEMSR model, the evaluation metrics of precision, recall and F1 score are used in the experiment. Multiple experimental test results demonstrate that the PEMSR model shows a stronger performance in postearthquake scene recognition. The PEMSR model improves the detection accuracy of each scene compared with SSD by transfer learning and data augmentation strategy. In addition, the average detection time of the PEMSR model only needs 0.4565s, which is far less than the 8.3472s of the traditional Histogram of Oriented Gradient + Support Vector Machine (HOG+SVM) method."
Improving Voting Feature Intervals for Spatial Prediction of Landslides,"Binh Thai Pham, Tran Van Phong, Mohammadtaghi Avand, Nadhir Al‐Ansari, Sushant K. Singh, Hiep Van Le, Indra Prakash",2020,https://doi.org/10.1155/2020/4310791,https://openalex.org/W3092474195,"In this study, the main aim is to improve performance of the voting feature intervals (VFIs), which is one of the most effective machine learning models, using two robust ensemble techniques, namely, AdaBoost and MultiBoost for landslide susceptibility assessment and prediction. For this, two hybrid models, namely, AdaBoost-based Voting Feature Intervals (ABVFIs) and MultiBoost-based Voting Feature Intervals (MBVFIs) were developed and validated using landslide data collected from one of the landslide affected districts of Vietnam, namely, Muong Lay. Quantitative validation methods including area under the ROC curve (AUC) were used to evaluate model performance. The results indicated that both the newly developed ensemble models ABVFI (AUC = 0.859) and MBVFI (AUC = 0.839) outperformed the single VFI (AUC = 0.824) model. Thus, ensemble framework-based VFI algorithms can be used for the accurate spatial prediction of landslides, which can also be applied in other landslide prone regions of the world. Landslide susceptibility maps developed by ensemble VFI models can be used for better landslide prevention and risk management of the area."
Machine Learning for Landslides Prevention: A Survey,"Zhengjing Ma, Gang Mei",2020,https://doi.org/10.36227/techrxiv.12546098.v1,https://openalex.org/W4237302832,"Landslides are one of the most critical categories of natural disasters worldwide and induce severely destructive outcomes to human life and the overall economic system. To reduce its negative effects, landslides prevention has become an urgent task, which includes investigating landslide-related information and predicting potential landslides. Machine learning is a state-of-the-art analytics tool that has been widely used in landslides prevention. This paper presents a comprehensive survey of relevant research on machine learning applied in landslides prevention, mainly focusing on (1) landslides detection based on images, (2) landslides susceptibility assessment, and (3) the development of landslide warning systems. Moreover, this paper discusses the current challenges and potential opportunities in the application of machine learning algorithms for landslides prevention."
GIS-Based Landslide Susceptibility Modeling: A Comparison between Best-First Decision Tree and Its Two Ensembles (BagBFT and RFBFT),"Jingyun Gui, Leandro R. Alejano, Miao Yao, Fasuo Zhao, Wei Chen",2023,https://doi.org/10.3390/rs15041007,https://openalex.org/W4320494473,"This study aimed to explore and compare the application of current state-of-the-art machine learning techniques, including bagging (Bag) and rotation forest (RF), to assess landslide susceptibility with the base classifier best-first decision tree (BFT). The proposed two novel ensemble frameworks, BagBFT and RFBFT, and the base model BFT, were used to model landslide susceptibility in Zhashui County (China), which suffers from landslides. Firstly, we identified 169 landslides through field surveys and image interpretation. Then, a landslide inventory map was built. These 169 historical landslides were randomly classified into two groups: 70% for training data and 30% for validation data. Then, 15 landslide conditioning factors were considered for mapping landslide susceptibility. The three ensemble outputs were estimated with a receiver operating characteristic (ROC) curve and statistical tests, as well as a new approach, the improved frequency ratio accuracy. The areas under the ROC curve (AUCs) for the training data (success rate) of the three algorithms were 0.722 for BFT, 0.869 for BagBFT, and 0.895 for RFBFT. The AUCs for the validating groups (prediction rates) were 0.718, 0.834, and 0.872, respectively. The frequency ratio accuracy of the three models was 0.76163 for the BFT model, 0.92220 for the BagBFT model, and 0.92224 for the RFBFT model. Both BagBFT and RFBFT ensembles can improve the accuracy of the BFT base model, and RFBFT was relatively better. Therefore, the RFBFT model is the most effective approach for the accurate modeling of landslide susceptibility mapping (LSM). All three models can improve the identification of landslide-prone areas, enhance risk management ability, and afford more detailed information for land-use planning and policy setting."
Multi-Channel Assessment Policies for Energy-Efficient Data Transmission in Wireless Underground Sensor Networks,"S. Rajasoundaran, Prince Mary Stanislaus, Senthil Ganesh Ramasamy, Dharmesh Dhabliya, Vivek Deshpande, Sountharrajan Sehar, Durga Prasad Bavirisetti",2023,https://doi.org/10.3390/en16052285,https://openalex.org/W4322629330,"Wireless Underground Sensor Networks (WUGSNs) transmit data collected from underground objects such as water substances, oil substances, soil contents, and others. In addition, the underground sensor nodes transmit the data to the surface nodes regarding underground irregularities, earthquake, landslides, military border surveillance, and other issues. The channel difficulties of WUGSNs create uncertain communication barriers. Recent research works have proposed different types of channel assessment techniques and security approaches. Moreover, the existing techniques are inadequate to learn the real-time channel attributes in order to build reactive data transmission models. The proposed system implements Deep Learning-based Multi-Channel Learning and Protection Model (DMCAP) using the optimal set of channel attribute classification techniques. The proposed model uses Multi-Channel Ensemble Model, Ensemble Multi-Layer Perceptron (EMLP) Classifiers, Nonlinear Channel Regression models and Nonlinear Entropy Analysis Model, and Ensemble Nonlinear Support Vector Machine (ENLSVM) for evaluating the channel conditions. Additionally, Variable Generative Adversarial Network (VGAN) engine makes the intrusion detection routines under distributed environment. According to the proposed principles, WUGSN channels are classified based on the characteristics such as underground acoustic channels, underground to surface channels and surface to ground station channels. On the classified channel behaviors, EMLP and ENLSVM are operated to extract the Signal to Noise Interference Ratio (SNIR) and channel entropy distortions of multiple channels. Furthermore, the nonlinear regression model was trained for understanding and predicting the link (channel behaviors). The proposed DMCAP has extreme difficulty finding the differences of impacts due to channel issues and malicious attacks. In this regard, the VGAN-Intrusion Detection System (VGAN-IDS) model was configured in the sensor nodes to monitor the channel instabilities against malicious nodes. Thus, the proposed system deeply analyzes multi-channel attribute qualities to improve throughput in uncertain WUGSN. The testbed was created for classified channel parameters (acoustic and air) with uncertain network parameters; the uncertainties of testbed are considered as link failures, noise distortions, interference, node failures, and number of retransmissions. Consequently, the experimental results show that DMCAP attains 10% to 15% of better performance than existing systems through better throughput, minimum retransmission rate, minimum delay, and minimum energy consumption rate. The existing techniques such as Support Vector Machine (SVM) and Random Forest (RF)-based Classification (SMC), Optimal Energy-Efficient Transmission (OETN), and channel-aware multi-path routing principles using Reinforcement Learning model (CRLR) are identified as suitable for the proposed experiments."
"Integration of GIS and Machine Learning Techniques for Mapping the Landslide-Prone Areas in the State of Goa, India","Babitha Ganesh, Shweta Vincent, Sameena Pathan, Silvia Raquel Garcia Benitez",2023,https://doi.org/10.1007/s12524-023-01707-y,https://openalex.org/W4379514331,"Abstract A landslide susceptibility map (LSM) assists in reducing the danger of landslides by locating the landslide-prone locations within the designated area. One of the locations that are prone to landslides in India's Western Ghats of which Goa is a part. This article presents the LSMs prepared for the state of Goa using four standard machine learning algorithms, namely Logistic Regression (LR ), Support Vector Machine (SVM), K -Nearest Neighbour (KNN), and Random Forest (RF). In order to create LSMs, a 78-point landslide inventory, as well as 14 landslide conditioning factors, has been used, including slope, elevation, aspect, total curvature, plan curvature, profile curvature, yearly rainfall, Stream Power Index, Topographic Wetness Index, distance to road, depth to bedrock/soil depth, soil type, lithology, and land use land cover. The most pertinent features for the models' construction have been chosen using the Pearson correlation coefficient test and the Random Forest method. The presence of landslides is shown to be strongly influenced by the distance to road, slope of the terrain, and the annual rainfall. The LSMs generated were classified into five levels ranging from very low susceptibility level to very high susceptible. The prediction accuracy, precision, recall, F1-score, area under the ROC (AUC-ROC), and True Skill Statistics (TSS) have been used to analyse and compare the LSMs created using various methodologies. All of these algorithms perform pretty well, as evidenced by the overall accuracy scores of 81.90% for LR, 83.33% for SVM, 81.94% for KNN, and 86.11% for RF. SVM and RF are the better approaches for forecasting landslide vulnerability in the research area, according to TSS data. The maximum AUC-ROC of 86% was achieved by the RF algorithm. The results of performance metrics lead to the conclusion that the tree-based RF approach is most appropriate for producing LSM for the state of Goa. The results of this study indicate that more landslide-prone areas can be found in the Sattari, Dharbandora, Sanguem, and Canacona regions of Goa."
"From theory to practice: optimisation of available information for landslide hazard assessment in Rome relying on official, fragmented data sources","Carlo Esposito, Giandomenico Mastrantoni, Gian Marco Marmoni, Benedetta Antonielli, P. Caprari, Alessia Pica, Luca Schilirò, Paolo Mazzanti, Francesca Bozzano",2023,https://doi.org/10.1007/s10346-023-02095-7,https://openalex.org/W4381805299,"Abstract The definition of landslide hazard is a step-like procedure that encompasses the quantification of its spatial and temporal attributes, i.e., a reliable definition of landslide susceptibility and a detailed analysis of landslide recurrence. However, available information is often incomplete, fragmented and unsuitable for reliable quantitative analysis. Nevertheless, landslide hazard evaluation has a key role in the implementation of risk mitigation policies and an effort should be done to retrieve information and make it useful for this purpose. In this research, we go through this topic of optimising the information available in catalogues, starting from landslide inventory review and constitution of a boosted training dataset, propaedeutic for susceptibility analysis based on machine learning methods. The temporal recurrence of landslide events has been approached here either through the definitions of large-scale quantitative hazard descriptors or by analysis of historical rainfall (i.e., the main triggering factor for the considered shallow earth slope failures) databases through the definition of rainfall probability curves. Spatial and temporal attributes were integrated, selecting potential landslide source areas ranked in terms of hazard. Data integration was also pursued through persistent scatterer interferometry analysis which pointed out areas of interest within potential landslide source areas featured by ongoing ground movement. The consequential approach led to the definition of the first hazard product of the city of Rome at a local scale functional for advisory purposes or the statutory level, representing a thematic layer able to orient the risk managers and infrastructure stakeholders."
"Geological Hazard Susceptibility Analysis Based on RF, SVM, and NB Models, Using the Puge Section of the Zemu River Valley as an Example","Ming Li, Linlong Li, Yangqi Lai, Li He, Zhengwei He, Zhifei Wang",2023,https://doi.org/10.3390/su151411228,https://openalex.org/W4384821165,"The purpose of this study was to construct a geological hazard susceptibility evaluation and analysis model using three types of machine learning models, namely, random forest (RF), support vector machine (SVM), and naive Bayes (NB), and to evaluate the susceptibility to landslides, using the Puge section of the Zemu River valley in the Liangshan Yi Autonomous Prefecture as the study area. First, 89 shallow landslide and debris flow locations were recognized through field surveys and remote sensing interpretation. A total of eight hazard-causing factors, namely, slope, aspect, rock group, land cover, distance to road, distance to river, distance to fault, and normalized difference vegetation index (NDVI), were selected to evaluate the spatial relationship with landslide occurrence. As a result of the analysis, the results of the weighting of the hazard-causing factors indicate that the two elements of rock group and distance to river contribute most to the creation of geological hazards. After comparing all the indices of the three models, the random forest model had a higher correct area under the ROC curve (AUC) value of 0.87, root mean squared error (RMSE) of 0.118, and mean absolute error (MAE) of 0.045. The SVM model had the highest sensitivity to geological hazards. The results of geological hazard prediction susceptibility analysis matched the actual situation in the study area, and the prediction effects were good. The results of the hazard susceptibility assessment of the three models are able to provide support and help for the prevention and control of geological hazards in the same type of areas."
"Spatial Prediction of Landslide Susceptibility Using Logistic Regression (LR), Functional Trees (FTs), and Random Subspace Functional Trees (RSFTs) for Pengyang County, China","Hui Shang, Lixiang Su, Wei Chen, Paraskevas Tsangaratos, Ioanna Ilia, Sihang Liu, Shaobo Cui, Zhao Duan",2023,https://doi.org/10.3390/rs15204952,https://openalex.org/W4387618210,"Landslides pose significant and serious geological threat disasters worldwide, threatening human lives and property; China is particularly susceptible to these disasters. This paper focuses on Pengyang County, which is situated in the Ningxia Hui Autonomous Region of China, an area prone to landslides. This study investigated the application of machine learning techniques for analyzing landslide susceptibility. To construct and validate the model, we initially compiled a landslide inventory comprising 972 historical landslides and an equivalent number of non-landslide sites (Data sourced from the Pengyang County Department of Natural Resources). To ensure an impartial evaluation, both the landslide and non-landslide datasets were randomly divided into two sets using a 70/30 ratio. Next, we extracted 15 landslide conditioning factors, including the slope angle, elevation, profile curvature, plan curvature, slope aspect, TWI (topographic wetness index), TPI (topographic position index), distance to roads and rivers, NDVI (normalized difference vegetation index), rainfall, land use, lithology, SPI (stream power index), and STI (sediment transport index), from the spatial database. Subsequently, a correlation analysis between the conditioning factors and landslide occurrences was conducted using the certainty factor (CF) method. Three landslide models were established by employing logistic regression (LR), functional trees (FTs), and random subspace functional trees (RSFTs) algorithms. The landslide susceptibility map was categorized into five levels: very low, low, medium, high, and very high susceptibility. Finally, the predictive capability of the three algorithms was assessed using the area under the receiver operating characteristic curve (AUC). The better the prediction, the higher the AUC value. The results indicate that all three models are predictive and practical, with only minor discrepancies in accuracy. The integrated model (RSFT) displayed the highest predictive performance, achieving an AUC value of 0.844 for the training dataset and 0.837 for the validation dataset. This was followed by the LR model (0.811 for the training dataset and 0.814 for the validation dataset) and the FT model (0.776 for the training dataset and 0.760 for the validation dataset). The proposed methods and resulting landslide susceptibility map can assist researchers and local authorities in making informed decisions for future geohazard prevention and mitigation. Furthermore, they will prove valuable and be useful for other regions with similar geological characteristics features."
"Bidirectional LSTM Model for Accurate and Real-Time Landslide Detection: A Case Study in Mawiongrim, Meghalaya, India","J. Sharailin Gidon, Jintu Borah, Smrutirekha Sahoo, Shubhankar Majumdar, Masahiro Fujita",2023,https://doi.org/10.1109/jiot.2023.3326203,https://openalex.org/W4387831760,"This article presents a bidirectional long short-term memory (LSTM) model for the detection of landslides. Previous uses of machine learning (ML) in this setting have demonstrated its general potential, which necessitates the implementation of a suitable algorithm. Landslides are natural disasters that can cause significant destruction and disruption in the affected areas. Early detection is the key to minimizing the impact of landslides, so it is important to develop accurate and efficient models. An area selected for this study is located in Mawiongrim, Meghalaya, India, which is an active landslide zone. The proposed model uses a bidirectional LSTM to capture the temporal patterns of the input data collected from a long-term real-time monitoring system set up in the area. To evaluate the effectiveness of the predictions, the model is trained using a data set composed of various landslide-related characteristics, such as topography, rainfall, hydrological, and soil properties. The results show that the suggested model is capable of detecting landslides with greater accuracy and the lowest error value relative to other models. Additionally, the model is also able to provide a real-time warning system, making it a viable tool for early landslide detection. The research also highlights the prediction models for matric suction and groundwater level, which are crucial in determining slope stability."
Landslide Susceptibility Assessment in Western External Rif Chain using Machine Learning Methods,"Marouane Benmakhlouf, Younès El Kharim, Jesús Galindo‐Zaldívar, Reda Sahrane",2023,https://doi.org/10.28991/cej-2023-09-12-018,https://openalex.org/W4390845272,"Landslides are a major natural hazard in the mountainous Rif region of Northern Morocco. This study aims to create and compare landslide susceptibility maps in the Western External Rif Chain context using three advanced machine learning models: Random Forest (RF), Extreme Gradient Boosting (XGBoost), and K-Nearest Neighbors (KNN). The landslide database, created by satellite imagery and field research, contains an inventory of 3528 cases of slope movements. A database of 12 conditioning factors was prepared, including elevation, slope, aspect, curvature, lithology, rainfall, topographic wetness index (TWI), stream power index (SPI), distance to streams, distance to faults, distance to roads, and land cover. The database was randomly divided into training and validation sets at a ratio of 70/30. The predictive capabilities of the models were evaluated using overall accuracy (Acc), area under the receiver operating characteristic curve (AUC), kappa index, and F score measures. The results indicated that RF was the most suitable model for this study area, demonstrating the highest predictive capability (AUC= 0.86) compared to the other models. This aligns with previous landslide studies, which found that ensemble methods like RF and XGBoost offer superior accuracy. The most important causal factors of landslides in the study area were identified as slope, rainfall, and elevation, while the influence rate of TWI and SPI was the minimum. By analyzing a larger inventory of landslides on a more extensive scale, this study aims to improve the accuracy and reliability of landslide predictions in a west Mediterranean morphoclimatic context that encompasses a wide variety of lithologies. The resulting maps can serve as a crucial resource for land use planning and disaster management planning. Doi: 10.28991/CEJ-2023-09-12-018 Full Text: PDF"
Volcanotectonics: the tectonics and physics of volcanoes and their eruption mechanics,"Ágúst Guðmundsson, Kyriaki Drymoni, John Browning, Valerio Acocella, Falk Amelung, Fabio Luca Bonali, Abdelsalam Elshaafi, Inés Galindo, Nobuo Geshi, Adelina Geyer, Michael J. Heap, Özgür Karaoğlu, Shigekazu Kusumoto, Joan Martı́, Virginie Pinel, Alessandro Tibaldi, T. Thórdarson, Thomas R. Walter",2022,https://doi.org/10.1007/s00445-022-01582-4,https://openalex.org/W4284881573,"Abstract The physical processes that operate within, and beneath, a volcano control the frequency, duration, location and size of volcanic eruptions. Volcanotectonics focuses on such processes, combining techniques, data, and ideas from structural geology, tectonics, volcano deformation, physical volcanology, seismology, petrology, rock and fracture mechanics and classical physics. A central aim of volcanotectonics is to provide sufficient understanding of the internal processes in volcanoes so that, when combined with monitoring data, reliable forecasting of eruptions, vertical (caldera) and lateral (landslide) collapses and related events becomes possible. To gain such an understanding requires knowledge of the material properties of the magma and the crustal rocks, as well as the associated stress fields, and their evolution. The local stress field depends on the properties of the layers that constitute the volcano and, in particular, the geometric development of its shallow magma chamber. During this decade an increasing use of data from InSAR, pixel offset and structure-from-motion, as well as dense, portable seismic networks will provide further details on the mechanisms of volcanic unrest, magma-chamber rupture, the propagation of magma-filled fractures (dikes, inclined sheets and sills) and lateral and vertical collapse. Additionally, more use will be made of accurate quantitative data from fossil and active volcanoes, combined with realistic numerical, analytical and machine-learning studies, so as to provide reliable models on volcano behaviour and eruption forecasting."
