Title,Authors,Year,DOI,URL,Abstract
A comprehensive comparison among metaheuristics (MHs) for geohazard modeling using machine learning: Insights from a case study of landslide displacement prediction,"Junwei Ma, Ding Xia, Yankun Wang, Xiaoxu Niu, Sheng Jiang, Zhiyang Liu, Haixiang Guo",2022,https://doi.org/10.1016/j.engappai.2022.105150,https://openalex.org/W4284671606,"Machine learning (ML) has been extensively applied to model geohazards, yielding tremendous success. However, researchers and practitioners still face challenges in enhancing the reliability of ML models. In the present study, a systematic framework combining k-fold cross-validation (CV), metaheuristics (MHs), support vector regression (SVR), and Friedman and Nemenyi tests was proposed to improve the reliability and performance of geohazard modeling. The average normalized mean square error (NMSE) from k-fold CV sets was adopted as the fitness metric. Twenty of the most well-established MHs and the most recent MHs were adopted to tune the hyperparameters of SVR and were evaluated through nonparametric Friedman and post hoc Nemenyi tests to identify significant differences. Observations from a typical reservoir landslide were selected as a benchmark dataset, and the accuracy, robustness, computational time, and convergence speed of the MHs were compared. Significant performance differences among the twenty MHs were identified by Friedman and post hoc Nemenyi tests of the mean absolute error (MAE), root mean squared error (RMSE), Kling–Gupta efficiency (KGE), and computational time, with p values lower than 0.05. The comparison of results demonstrated that the multiverse optimizer (MVO) is among the highest-performing, most stable, and computationally efficient algorithms, providing superior performance to other methods, with nearly optimum values of the correlation coefficient (R), a low MAE (23.5086 versus 23.9360), a low mean RMSE (48.6946 versus 50.1882), and a high mean KGE (0.9803 versus 0.9893) in predicting the displacement of the Shuping landslide. This paper considerably enriches the literature regarding hyperparameter optimization algorithms and the enhancement of their reliability. In addition, Friedman and post hoc Nemenyi tests have the potential for evaluating and comparing various ML-based geohazard models."
Landslide detection by deep learning of non-nadiral and crowdsourced optical images,Filippo Catani,2020,https://doi.org/10.1007/s10346-020-01513-4,https://openalex.org/W3082129780,"Abstract The recent development of mobile surveying platforms and crowdsourced geoinformation has produced a huge amount of non-validated data that are now available for research and application. In the field of risk analysis, with particular reference to landslide hazard, images generated by autonomous platforms (such as UAVs, ground-based acquisition systems, satellite sensors) and pictures obtained from web data mining are easily gathered and contribute to the fast surge in the amount of non-organized information that may engulf data storage facilities. Therefore, the high potential impact of such methods is severely reduced by the need of a massive amount of human intelligence tasks (HITs), which is necessary to filter and classify the data, whatever the final purpose. In this work, we present a new set of convolutional neural networks (CNNs) specifically designed for the automated recognition of landslides and mass movements in non-standard pictures that can be used in automated image classification, in supporting UAV autonomous guidance and in the filtering of data-mined information. Computer vision can be of great help in fostering the autonomous capability of intelligent systems to complement, or completely substitute, HITs. Image and object recognition are at the forefront of this research field. The deep learning procedure has been accomplished by applying transfer learning to some of the top-performer CNNs available in the literature. Results show that the deep learning machines, calibrated on a relevant dataset of validated images of landforms, may supply reliable predictions with computational time and resource requirements compatible with most of the UAV platforms and web data mining applications in landslide hazard studies. Average accuracy achieved by the proposed methods ranges between 87 and 90% and is consistently higher than that obtained by general-purpose state-of-the-art image recognition convolutional neural networks. The method can be applied to early warning, vulnerability assessment, residual risk estimation, model parameterisation and landslide mapping. Specific advantages will be the reduction of the present limitations in the intelligent guidance of landslide mapping drones, the classification of fake news, the validation of post-disaster information and the correct interpretation of an impending change in the environment."
Ensemble modeling of landslide susceptibility using random subspace learner and different decision tree classifiers,"Binh Thai Pham, Tran Van Phong, T. Nguyen‐Thoi, Kajori Parial, Sushant K. Singh, Hai‐Bang Ly, Kien Trung Nguyen, Lanh Si Ho, Hiep Van Le, Indra Prakash",2020,https://doi.org/10.1080/10106049.2020.1737972,https://openalex.org/W3011171922,"In this study, we have developed five spatially explicit ensemble predictive machine learning models for the landslide susceptibility mapping of the Van Chan district of the Yen Bai Province, Vietnam. In the model studies, Random Subspace (RSS) was used as the ensemble learner with Best First Decision Tree (BFT), Functional Tree (FT), J48 Decision Tree (J48DT), Naïve Bayes Tree (NBT) and Reduced Error Pruning Trees (REPT) as the base classifiers. Data of 167 past and present landslides and various landslide conditioning factors were used for generation of the datasets. The results showed that the RSSFT model achieved the highest performance in terms of Fgiurepredicting future landslides, followed by RSSREPT, RSSBFT, RSSJ48, and RSSNBT, respectively. Therefore, the RSSFT model was found to be more robust model than the other studied models, which can be used in other areas of landslide susceptibility mapping for proper landuse planning and management."
Monitoring Forest Change in the Amazon Using Multi-Temporal Remote Sensing Data and Machine Learning Classification on Google Earth Engine,"Maria Antonia Brovelli, Yaru Sun, Vasil Yordanov",2020,https://doi.org/10.3390/ijgi9100580,https://openalex.org/W3090330565,"Deforestation causes diverse and profound consequences for the environment and species. Direct or indirect effects can be related to climate change, biodiversity loss, soil erosion, floods, landslides, etc. As such a significant process, timely and continuous monitoring of forest dynamics is important, to constantly follow existing policies and develop new mitigation measures. The present work had the aim of mapping and monitoring the forest change from 2000 to 2019 and of simulating the future forest development of a rainforest region located in the Pará state, Brazil. The land cover dynamics were mapped at five-year intervals based on a supervised classification model deployed on the cloud processing platform Google Earth Engine. Besides the benefits of reduced computational time, the service is coupled with a vast data catalogue providing useful access to global products, such as multispectral images of the missions Landsat five, seven, eight and Sentinel-2. The validation procedures were done through photointerpretation of high-resolution panchromatic images obtained from CBERS (China–Brazil Earth Resources Satellite). The more than satisfactory results allowed an estimation of peak deforestation rates for the period 2000–2006; for the period 2006–2015, a significant decrease and stabilization, followed by a slight increase till 2019. Based on the derived trends a forest dynamics was simulated for the period 2019–2028, estimating a decrease in the deforestation rate. These results demonstrate that such a fusion of satellite observations, machine learning, and cloud processing, benefits the analysis of the forest dynamics and can provide useful information for the development of forest policies."
"A Novel Hybrid Method for Landslide Susceptibility Mapping-Based GeoDetector and Machine Learning Cluster: A Case of Xiaojin County, China","Wei Xie, Xiaoshuang Li, Wenbin Jian, Yang Yang, Hongwei Liu, Luis F. Robledo, Wen Nie",2021,https://doi.org/10.3390/ijgi10020093,https://openalex.org/W3133033260,"Landslide susceptibility mapping (LSM) could be an effective way to prevent landslide hazards and mitigate losses. The choice of conditional factors is crucial to the results of LSM, and the selection of models also plays an important role. In this study, a hybrid method including GeoDetector and machine learning cluster was developed to provide a new perspective on how to address these two issues. We defined redundant factors by quantitatively analyzing the single impact and interactive impact of the factors, which was analyzed by GeoDetector, the effect of this step was examined using mean absolute error (MAE). The machine learning cluster contains four models (artificial neural network (ANN), Bayesian network (BN), logistic regression (LR), and support vector machines (SVM)) and automatically selects the best one for generating LSM. The receiver operating characteristic (ROC) curve, prediction accuracy, and the seed cell area index (SCAI) methods were used to evaluate these methods. The results show that the SVM model had the best performance in the machine learning cluster with the area under the ROC curve of 0.928 and with an accuracy of 83.86%. Therefore, SVM was chosen as the assessment model to map the landslide susceptibility of the study area. The landslide susceptibility map demonstrated fit with landslide inventory, indicated the hybrid method is effective in screening landslide influences and assessing landslide susceptibility."
Multi-hazard susceptibility and exposure assessment of the Hindu Kush Himalaya,"Jack Rusk, Amina Maharjan, Prakash C. Tiwari, Tzu‐Hsin Karen Chen, Sara Shneiderman, Mark Turin, Karen C. Seto",2021,https://doi.org/10.1016/j.scitotenv.2021.150039,https://openalex.org/W3196556441,"Mountainous regions are highly hazardous, and these hazards often lead to loss of human life. The Hindu Kush Himalaya (HKH), like many mountainous regions, is the site of multiple and overlapping natural hazards, but the distribution of multi-hazard risk and the populations exposed to it are poorly understood. Here, we present high-resolution transboundary models describing susceptibility to floods, landslides, and wildfires to understand population exposure to multi-hazard risk across the HKH. These models are created from historical remotely sensed data and hazard catalogs by the maximum entropy (Maxent) machine learning technique. Our results show that human settlements in the HKH are disproportionately concentrated in areas of high multi-hazard risk. In contrast, low-hazard areas are disproportionately unpopulated. Nearly half of the population in the region lives in areas that are highly susceptible to more than one hazard. Warm low-altitude foothill areas with perennially moist soils were identified as highly susceptible to multiple hazards. This area comprises only 31% of the study region, but is home to 49% of its population. The results also show that areas susceptible to multiple hazards are also major corridors of current migration and urban expansion, suggesting that current rates and patterns of urbanization will continue to put more people at risk. This study establishes that the population in the HKH is concentrated in areas susceptible to multiple hazards and suggests that current patterns of human movement will continue to increase exposure to multi-hazards in the HKH."
Metaheuristic-based support vector regression for landslide displacement prediction: a comparative study,"Junwei Ma, Ding Xia, Haixiang Guo, Yankun Wang, Xiaoxu Niu, Zhiyang Liu, Sheng Jiang",2022,https://doi.org/10.1007/s10346-022-01923-6,https://openalex.org/W4283750094,"Abstract Recently, integrated machine learning (ML) metaheuristic algorithms, such as the artificial bee colony (ABC) algorithm, genetic algorithm (GA), gray wolf optimization (GWO) algorithm, particle swarm optimization (PSO) algorithm, and water cycle algorithm (WCA), have become predominant approaches for landslide displacement prediction. However, these algorithms suffer from poor reproducibility across replicate cases. In this study, a hybrid approach integrating k-fold cross validation (CV), metaheuristic support vector regression (SVR), and the nonparametric Friedman test is proposed to enhance reproducibility. The five previously mentioned metaheuristics were compared in terms of accuracy, computational time, robustness, and convergence. The results obtained for the Shuping and Baishuihe landslides demonstrate that the hybrid approach can be utilized to determine the optimum hyperparameters and present statistical significance, thus enhancing accuracy and reliability in ML-based prediction. Significant differences were observed among the five metaheuristics. Based on the Friedman test, which was performed on the root mean square error (RMSE), Kling-Gupta efficiency (KGE), and computational time, PSO is recommended for hyperparameter tuning for SVR-based displacement prediction due to its ability to maintain a balance between precision, computational time, and robustness. The nonparametric Friedman test is promising for presenting statistical significance, thus enhancing reproducibility."
Prediction of landslide displacement with dynamic features using intelligent approaches,"Yonggang Zhang, Jun Tang, Yung‐Ming Cheng, Lei Huang, Fei Guo, Xiangjie Yin, Na Li",2022,https://doi.org/10.1016/j.ijmst.2022.02.004,https://openalex.org/W4213192855,"Landslide displacement prediction can enhance the efficacy of landslide monitoring system, and the prediction of the periodic displacement is particularly challenging. In the previous studies, static regression models (e.g., support vector machine (SVM)) were mostly used for predicting the periodic displacement. These models may have bad performances, when the dynamic features of landslide triggers are incorporated. This paper proposes a method for predicting the landslide displacement in a dynamic manner, based on the gated recurrent unit (GRU) neural network and complete ensemble empirical decomposition with adaptive noise (CEEMDAN). The CEEMDAN is used to decompose the training data, and the GRU is subsequently used for predicting the periodic displacement. Implementation procedures of the proposed method were illustrated by a case study in the Caojiatuo landslide area, and SVM was also adopted for the periodic displacement prediction. This case study shows that the predictors obtained by SVM are inaccurate, as the landslide displacement is in a pronouncedly step-wise manner. By contrast, the accuracy can be significantly improved using the dynamic predictive method. This paper reveals the significance of capturing the dynamic features of the inputs in the training process, when the machine learning models are adopted to predict the landslide displacement."
Combining Evolutionary Algorithms and Machine Learning Models in Landslide Susceptibility Assessments,"Wei Chen, Yunzhi Chen, Paraskevas Tsangaratos, Ioanna Ilia, Xiaojing Wang",2020,https://doi.org/10.3390/rs12233854,https://openalex.org/W3109171118,"The main objective of the present study is to introduce a novel predictive model that combines evolutionary algorithms and machine learning (ML) models, so as to construct a landslide susceptibility map. Genetic algorithms (GA) are used as a feature selection method, whereas the particle swarm optimization (PSO) method is used to optimize the structural parameters of two ML models, support vector machines (SVM) and artificial neural network (ANN). A well-defined spatial database, which included 335 landslides and twelve landslide-related variables (elevation, slope angle, slope aspect, curvature, plan curvature, profile curvature, topographic wetness index, stream power index, distance to faults, distance to river, lithology, and hydrological cover) are considered for the analysis, in the Achaia Regional Unit located in Northern Peloponnese, Greece. The outcome of the study illustrates that both ML models have an excellent performance, with the SVM model achieving the highest learning accuracy (0.977 area under the receiver operating characteristic curve value (AUC)), followed by the ANN model (0.969). However, the ANN model shows the highest prediction accuracy (0.800 AUC), followed by the SVM (0.750 AUC) model. Overall, the proposed ML models highlights the necessity of feature selection and tuning procedures via evolutionary optimization algorithms and that such approaches could be successfully used for landslide susceptibility mapping as an alternative investigation tool."
"Landslide Detection and Susceptibility Modeling on Cameron Highlands (Malaysia): A Comparison between Random Forest, Logistic Regression and Logistic Model Tree Algorithms","Viet‐Ha Nhu, Ayub Mohammadi, Himan Shahabi, Baharin Bin Ahmad, Nadhir Al‐Ansari, Ataollah Shirzadi, Marten Geertsema, Victoria R. Kress, Sadra Karimzadeh, Khalil Valizadeh Kamran, Wei Chen, Hoang Nguyen",2020,https://doi.org/10.3390/f11080830,https://openalex.org/W3045566724,"We used remote sensing techniques and machine learning to detect and map landslides, and landslide susceptibility in the Cameron Highlands, Malaysia. We located 152 landslides using a combination of interferometry synthetic aperture radar (InSAR), Google Earth (GE), and field surveys. Of the total slide locations, 80% (122 landslides) were utilized for training the selected algorithms, and the remaining 20% (30 landslides) were applied for validation purposes. We employed 17 conditioning factors, including slope angle, aspect, elevation, curvature, profile curvature, stream power index (SPI), topographic wetness index (TWI), lithology, soil type, land cover, normalized difference vegetation index (NDVI), distance to river, distance to fault, distance to road, river density, fault density, and road density, which were produced from satellite imageries, geological map, soil maps, and a digital elevation model (DEM). We used these factors to produce landslide susceptibility maps using logistic regression (LR), logistic model tree (LMT), and random forest (RF) models. To assess prediction accuracy of the models we employed the following statistical measures: negative predictive value (NPV), sensitivity, positive predictive value (PPV), specificity, root-mean-squared error (RMSE), accuracy, and area under the receiver operating characteristic (ROC) curve (AUC). Our results indicated that the AUC was 92%, 90%, and 88% for the LMT, LR, and RF algorithms, respectively. To assess model performance, we also applied non-parametric statistical tests of Friedman and Wilcoxon, where the results revealed that there were no practical differences among the used models in the study area. While landslide mapping in tropical environment such as Cameron Highlands remains difficult, the remote sensing (RS) along with machine learning techniques, such as the LMT model, show promise for landslide susceptibility mapping in the study area."
Automatic Detection of Coseismic Landslides Using a New Transformer Method,"Xiaochuan Tang, Zihan Tu, Yu Wang, Mingzhe Liu, Dongfen Li, Xuanmei Fan",2022,https://doi.org/10.3390/rs14122884,https://openalex.org/W4283030004,"Earthquake-triggered landslides frequently occur in active mountain areas, which poses great threats to the safety of human lives and public infrastructures. Fast and accurate mapping of coseismic landslides is important for earthquake disaster emergency rescue and landslide risk analysis. Machine learning methods provide automatic solutions for landslide detection, which are more efficient than manual landslide mapping. Deep learning technologies are attracting increasing interest in automatic landslide detection. CNN is one of the most widely used deep learning frameworks for landslide detection. However, in practice, the performance of the existing CNN-based landslide detection models is still far from practical application. Recently, Transformer has achieved better performance in many computer vision tasks, which provides a great opportunity for improving the accuracy of landslide detection. To fill this gap, we explore whether Transformer can outperform CNNs in the landslide detection task. Specifically, we build a new dataset for identifying coseismic landslides. The Transformer-based semantic segmentation model SegFormer is employed to identify coseismic landslides. SegFormer leverages Transformer to obtain a large receptive field, which is much larger than CNN. SegFormer introduces overlapped patch embedding to capture the interaction of adjacent image patches. SegFormer also introduces a simple MLP decoder and sequence reduction to improve its efficiency. The semantic segmentation results of SegFormer are further improved by leveraging image processing operations to distinguish different landslide instances and remove invalid holes. Extensive experiments have been conducted to compare Transformer-based model SegFormer with other popular CNN-based models, including HRNet, DeepLabV3, Attention-UNet, U2Net and FastSCNN. SegFormer improves the accuracy, mIoU, IoU and F1 score of landslide detectuin by 2.2%, 5% and 3%, respectively. SegFormer also reduces the pixel-wise classification error rate by 14%. Both quantitative evaluation and visualization results show that Transformer is capable of outperforming CNNs in landslide detection."
A Novel GIS-Based Random Forest Machine Algorithm for the Spatial Prediction of Shallow Landslide Susceptibility,"Viet-Hung Dang, Nhat‐Duc Hoang, Le-Mai-Duyen Nguyen, Dieu Tien Bui, Pijush Samui",2020,https://doi.org/10.3390/f11010118,https://openalex.org/W2999964161,"This study developed and verified a new hybrid machine learning model, named random forest machine (RFM), for the spatial prediction of shallow landslides. RFM is a hybridization of two state-of-the-art machine learning algorithms, random forest classifier (RFC) and support vector machine (SVM), in which RFC is used to generate subsets from training data and SVM is used to build decision functions for these subsets. To construct and verify the hybrid RFM model, a shallow landslide database of the Lang Son area (northern Vietnam) was prepared. The database consisted of 101 shallow landslide polygons and 14 conditioning factors. The relevance of these factors for shallow landslide susceptibility modeling was assessed using the ReliefF method. Experimental results pointed out that the proposed RFM can help to achieve the desired prediction with an F1 score of roughly 0.96. The performance of the RFM was better than those of benchmark approaches, including the SVM, RFC, and logistic regression. Thus, the newly developed RFM is a promising tool to help local authorities in shallow landslide hazard mitigations."
